Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781658060,20,,Aggregated,142.200000,0.000000,7,9,10,11,15,27,70,83,140,150,150,1797,0,7,10.422126008888254,2.104584011249244,150.32279101433232,130766.39677239844
1781658061,20,,Aggregated,148.700000,0.000000,7,9,10,11,15,25,69,81,140,150,150,1947,0,7,10.318388109571101,2.104584011249244,150.32279101433232,131281.44581407294
1781658062,20,,Aggregated,147.900000,0.000000,7,9,10,11,15,23,64,81,140,150,150,2095,0,7,10.10365927989788,2.104584011249244,150.32279101433232,131195.40572792361
1781658063,20,,Aggregated,148.000000,0.000000,7,9,10,11,15,21,62,80,140,150,150,2244,0,7,9.93564311429898,2.104584011249244,150.32279101433232,130824.60338680926
1781658064,20,,Aggregated,149.000000,0.000000,7,9,10,11,15,20,57,78,140,150,150,2402,0,7,9.77310433166763,2.0654580439440906,150.32279101433232,130726.65278934222
1781658065,20,,Aggregated,149.300000,0.000000,7,9,10,11,15,20,54,77,140,150,150,2555,0,7,9.692032772153725,2.0654580439440906,150.32279101433232,130856.42857142857
1781658066,20,,Aggregated,149.500000,0.000000,7,9,10,11,15,20,52,76,140,150,150,2707,0,7,9.61498124484096,2.0654580439440906,150.32279101433232,130933.66272626523
1781658067,20,,Aggregated,149.700000,0.000000,7,9,10,11,14,19,48,76,140,150,150,2861,0,7,9.476489608930615,2.0654580439440906,150.32279101433232,131021.07479902133
1781658068,20,,Aggregated,151.000000,0.000000,7,9,10,11,15,20,56,76,140,150,150,3001,0,7,9.673422436462328,2.0654580439440906,150.32279101433232,131110.0016661113
1781658069,20,,Aggregated,151.300000,0.000000,7,9,10,11,15,20,54,75,140,150,150,3150,0,7,9.537748977031914,2.0654580439440906,150.32279101433232,130947.42539682539
1781658070,20,,Aggregated,150.100000,0.000000,7,9,10,11,15,20,51,75,140,150,150,3303,0,7,9.497512862106879,2.0654580439440906,150.32279101433232,131094.12503784438
1781658071,20,,Aggregated,150.400000,0.000000,7,9,10,11,15,19,49,74,140,150,150,3452,0,7,9.390384400567484,2.0654580439440906,150.32279101433232,131089.2033603708
1781658072,20,,Aggregated,150.000000,0.000000,7,9,10,11,14,19,48,73,140,150,150,3611,0,7,9.264188334934504,2.0374589948914945,150.32279101433232,130932.43838271947
1781658073,20,,Aggregated,150.400000,0.000000,7,9,10,11,14,19,47,73,140,150,150,3758,0,7,9.183184240749274,2.0374589948914945,150.32279101433232,130899.59020755721
1781658074,20,,Aggregated,150.600000,0.000000,7,9,10,11,14,18,44,70,140,150,150,3906,0,7,9.119421513008428,2.0374589948914945,150.32279101433232,130840.33026113671
1781658075,20,,Aggregated,150.700000,0.000000,7,9,10,11,14,18,44,70,130,150,150,4048,0,7,9.076215572227387,2.0374589948914945,150.32279101433232,130930.31373517787
1781658076,20,,Aggregated,150.500000,0.000000,7,9,10,11,14,18,40,66,130,150,150,4204,0,7,9.017980309808825,2.0374589948914945,150.32279101433232,130815.9728829686
1781658077,20,,Aggregated,149.900000,0.000000,7,9,10,11,14,18,39,66,130,150,150,4349,0,7,8.9762614434767,2.0374589948914945,150.32279101433232,130966.95907105082
1781658078,20,,Aggregated,149.000000,0.000000,7,8,10,11,14,18,38,65,130,150,150,4497,0,7,8.897913316152811,2.0374589948914945,150.32279101433232,131031.6310873916
1781658079,20,,Aggregated,149.300000,0.000000,6,8,10,11,14,18,35,63,130,150,150,4636,0,6,8.846769884336283,2.0374589948914945,150.32279101433232,131011.77523727351
1781658080,20,,Aggregated,149.300000,0.000000,6,8,10,11,14,18,34,62,130,150,150,4790,0,6,8.812771576064462,2.0374589948914945,150.32279101433232,131083.29853862213
1781658081,20,,Aggregated,149.100000,0.000000,6,8,10,11,14,18,33,62,130,150,150,4938,0,6,8.768833657059838,2.0374589948914945,150.32279101433232,131027.68732280275
1781658082,20,,Aggregated,149.000000,0.000000,6,8,10,11,14,18,31,61,120,150,150,5085,0,6,8.720157820559239,2.0001669763587415,150.32279101433232,131130.90953785644
1781658083,20,,Aggregated,148.100000,0.000000,6,8,10,11,14,18,28,58,120,150,150,5239,0,6,8.662566124283558,2.0001669763587415,150.32279101433232,131059.44550486734
1781658084,20,,Aggregated,147.900000,0.000000,6,8,10,11,14,17,27,58,120,150,150,5389,0,6,8.609401248808048,2.0001669763587415,150.32279101433232,130986.00760809056
1781658085,20,,Aggregated,148.500000,0.000000,6,8,10,11,14,17,27,57,120,150,150,5537,0,6,8.569844334103461,2.0001669763587415,150.32279101433232,130989.6703991331
1781658086,20,,Aggregated,148.100000,0.000000,6,8,10,11,14,17,26,57,120,150,150,5688,0,6,8.536215819238814,2.0001669763587415,150.32279101433232,131021.54008438818
1781658087,20,,Aggregated,148.700000,0.000000,6,8,10,11,14,17,26,57,120,150,150,5833,0,6,8.540113491254314,2.0001669763587415,150.32279101433232,131005.39945139723
1781658088,20,,Aggregated,148.600000,0.000000,6,8,10,11,14,17,26,56,120,150,150,5982,0,6,8.496131638006753,2.0001669763587415,150.32279101433232,131088.7428953527
1781658089,20,,Aggregated,148.000000,0.000000,6,8,10,11,14,17,25,55,120,150,150,6133,0,6,8.479940295222459,2.0001669763587415,150.32279101433232,131116.38105331812
1781658090,20,,Aggregated,148.600000,0.000000,6,8,10,11,14,17,25,54,120,150,150,6290,0,6,8.445789804237943,2.0001669763587415,150.32279101433232,131186.6120826709
1781658091,20,,Aggregated,148.200000,0.000000,6,8,10,11,14,17,25,52,120,150,150,6444,0,6,8.451675965174587,2.0001669763587415,150.32279101433232,131263.89354438236
1781658092,20,,Aggregated,149.300000,0.000000,6,8,10,11,14,17,24,52,120,150,150,6589,0,6,8.416908363170885,2.0001669763587415,150.32279101433232,131284.4202458643
1781658093,20,,Aggregated,149.800000,0.000000,6,8,10,11,14,17,24,51,120,150,150,6739,0,6,8.414142406038044,2.0001669763587415,150.32279101433232,131397.47959637927
1781658094,20,,Aggregated,150.700000,0.000000,6,8,10,11,14,17,24,50,120,150,150,6889,0,6,8.393909749835538,2.0001669763587415,150.32279101433232,131561.0429670489
1781658095,20,,Aggregated,149.600000,0.000000,6,8,10,11,14,17,24,49,110,150,150,7036,0,6,8.39969056961795,2.0001669763587415,150.32279101433232,131669.52671972712
1781658096,20,,Aggregated,149.300000,0.000000,6,8,10,11,14,17,24,48,110,150,150,7187,0,6,8.390413463487016,2.0001669763587415,150.32279101433232,131672.74871295394
1781658097,20,,Aggregated,149.800000,0.000000,6,8,10,11,14,17,23,47,110,150,150,7342,0,6,8.374398678502622,2.0001669763587415,150.32279101433232,131630.94388450013
1781658098,20,,Aggregated,149.900000,0.000000,6,8,10,11,14,17,23,47,110,150,150,7491,0,6,8.404429111236048,2.0001669763587415,150.32279101433232,131692.03377386197
1781658099,20,,Aggregated,150.300000,0.000000,7,8,10,11,14,18,29,63,130,150,150,7613,0,7,8.86829955149251,2.0001669763587415,150.32279101433232,131645.7027453041
1781658100,20,,Aggregated,150.400000,0.000000,7,8,10,11,14,18,28,62,130,150,150,7763,0,7,8.845567686211414,2.0001669763587415,150.32279101433232,131695.23573360813
1781658101,20,,Aggregated,149.800000,0.000000,7,9,10,11,14,18,28,62,130,150,150,7914,0,7,8.862077656448793,2.0001669763587415,150.32279101433232,131745.91988880464
1781658102,20,,Aggregated,147.900000,0.000000,7,9,10,11,15,18,29,62,130,150,150,8061,0,7,8.914152001131084,2.0001669763587415,150.32279101433232,131825.0607865029
1781658103,20,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,28,61,130,150,150,8219,0,7,8.87134989429175,2.0001669763587415,150.32279101433232,131731.13213286287
1781658104,20,,Aggregated,146.700000,0.000000,7,9,10,11,14,18,28,61,130,150,150,8367,0,7,8.855710662739725,2.0001669763587415,150.32279101433232,131663.3889088084
1781658105,20,,Aggregated,146.900000,0.000000,7,9,10,11,14,18,28,58,130,150,150,8512,0,7,8.839420401204563,2.0001669763587415,150.32279101433232,131622.5975093985
1781658106,20,,Aggregated,148.400000,0.000000,7,9,10,11,14,18,27,58,130,150,150,8661,0,7,8.820128617887258,2.0001669763587415,150.32279101433232,131507.10599237963
1781658107,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658108,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658109,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658110,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658111,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658112,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658113,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658114,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658115,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658116,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658117,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658118,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658119,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658120,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658121,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658122,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658123,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658124,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658125,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658126,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658127,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658128,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658129,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658130,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658131,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658132,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658133,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658134,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658135,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658136,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658137,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658138,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658139,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658140,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658141,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658142,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658143,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658144,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658145,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658146,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658147,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658148,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658149,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658150,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658151,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658152,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658153,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658154,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658155,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658156,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658157,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658158,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658159,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658160,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658161,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658162,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658163,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658164,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658165,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658166,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658167,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658168,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658169,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658170,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658171,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658172,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658173,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658174,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658175,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658176,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658177,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658178,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658179,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658180,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658181,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658182,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658183,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658184,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658185,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658186,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658187,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658188,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658189,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658190,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658191,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658192,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
1781658193,0,,Aggregated,147.500000,0.000000,7,9,10,11,14,18,27,57,130,150,150,8720,0,7,8.816510455086378,2.0001669763587415,150.32279101433232,131488.87041284403
